idx,name,osm_area_m2,best_area_m2,best_provider,eob_status,rb_status,bc_status,apb_status,status,error
1040,新兴家园 东区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1041,格林云墅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1042,蓝桥驿苑,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1043,首地浣溪谷,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1044,华远 和墅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1045,首创 悦都会,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1046,望馨花园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1047,柳岸景园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1048,荞馨园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1049,运河居,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1050,君安国际,,,error,'ProviderHypothesis' object has no attribute 'geometry'
0,上地东里,262702.3,446430.9,APB,ok,no_hyp,no_hyp,ok,ok,
1051,国锐·金顶,,,error,'ProviderHypothesis' object has no attribute 'geometry'
1,上地佳园,121708.9,206829.0,APB,ok,no_hyp,no_hyp,ok,ok,
1052,远洋·万和城-B区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
2,西二旗铭科苑小区,105535.0,179446.1,APB,ok,no_hyp,no_hyp,ok,ok,
1053,远洋·万和城-A区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
3,当代城市家园,195204.0,331832.9,APB,ok,no_hyp,no_hyp,ok,ok,
1054,后横街小区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
4,蓝调国际公寓,123588.5,209042.4,APB,ok,no_hyp,no_hyp,ok,ok,
1055,府东一条小区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
5,菊园小区,141780.3,240939.6,APB,ok,no_hyp,no_hyp,ok,ok,
1056,府前官邸,,,error,'ProviderHypothesis' object has no attribute 'geometry'
6,马连洼竹园小区,59859.3,101723.2,APB,ok,no_hyp,no_hyp,ok,ok,
1057,青春路一院,,,error,'ProviderHypothesis' object has no attribute 'geometry'
7,东馨园小区,51038.0,86756.0,APB,ok,no_hyp,no_hyp,ok,ok,
1058,龙山御景,,,error,'ProviderHypothesis' object has no attribute 'geometry'
8,上地西里,103473.6,175841.3,APB,ok,no_hyp,no_hyp,ok,ok,
1059,青春苑西区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
9,,990228.4,1698318.0,APB,ok,no_hyp,no_hyp,ok,ok,
1060,青春苑,,,error,'ProviderHypothesis' object has no attribute 'geometry'
10,,635349.9,1091951.4,APB,ok,no_hyp,no_hyp,ok,ok,
1061,华清嘉园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
11,,684798.0,1174183.8,APB,ok,no_hyp,no_hyp,ok,ok,
1062,海云轩小区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
12,东三旗村,425628.8,724486.5,APB,ok,no_hyp,no_hyp,ok,ok,
1063,华龙苑北里,,,error,'ProviderHypothesis' object has no attribute 'geometry'
13,,115285.4,198092.1,APB,ok,no_hyp,no_hyp,ok,ok,
1064,慧龙居,,,error,'ProviderHypothesis' object has no attribute 'geometry'
14,,109209.9,187657.4,APB,ok,no_hyp,no_hyp,ok,ok,
1065,华龙苑中里,,,error,'ProviderHypothesis' object has no attribute 'geometry'
15,黄花城,219220.0,376691.3,APB,ok,no_hyp,no_hyp,ok,ok,
1066,华龙苑南里,,,error,'ProviderHypothesis' object has no attribute 'geometry'
16,,126594.6,217584.9,APB,ok,no_hyp,no_hyp,ok,ok,
1067,蓝天园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
17,,210502.8,361818.8,APB,ok,no_hyp,no_hyp,ok,ok,
1068,澳景园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
18,三渡河,171755.8,294860.0,APB,ok,no_hyp,no_hyp,ok,ok,
1069,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
19,建安里11-12号楼,7088.2,12112.7,APB,ok,no_hyp,no_hyp,ok,ok,
1070,美和园东区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
20,时代庄园,187045.6,317934.7,APB,ok,no_hyp,no_hyp,ok,ok,
1071,亿朋苑2区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
21,朝来家园广华居,105444.8,179197.6,APB,ok,no_hyp,no_hyp,ok,ok,
1072,亿朋苑3区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
22,丽京花园别墅,187464.3,318657.0,APB,ok,no_hyp,no_hyp,ok,ok,
1073,亿朋苑1区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
23,丽斯花园,210496.9,357832.7,APB,ok,no_hyp,no_hyp,ok,ok,
1074,和安花园达观别墅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
24,丽高王府,226658.7,385336.1,APB,ok,no_hyp,no_hyp,ok,ok,
1075,忆丰·9号院,,,error,'ProviderHypothesis' object has no attribute 'geometry'
25,美林·香槟小镇,194197.2,330175.4,APB,ok,no_hyp,no_hyp,ok,ok,
1076,欧逸丽庭,,,error,'ProviderHypothesis' object has no attribute 'geometry'
26,丽嘉花园,141358.1,240323.1,APB,ok,no_hyp,no_hyp,ok,ok,
1077,天裕昕园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
27,水木兰亭花园,96265.4,163738.8,APB,ok,no_hyp,no_hyp,ok,ok,
1078,优山美地B区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
28,北京嘉浩国际商住别墅城,338434.7,575819.0,APB,ok,no_hyp,no_hyp,ok,ok,
1079,幸福家园北区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
29,名都园,346132.0,588870.6,APB,ok,no_hyp,no_hyp,ok,ok,
1080,幸福家园南区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
30,莱蒙湖,188931.2,321402.3,APB,ok,no_hyp,no_hyp,ok,ok,
1081,世佳别墅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
31,裕京花园,342103.0,581919.6,APB,ok,no_hyp,no_hyp,ok,ok,
1082,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
32,欧陆苑,118407.3,201411.0,APB,ok,no_hyp,no_hyp,ok,ok,
1083,瀛海家园和园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
33,龙湾别墅,440288.5,749343.6,APB,ok,no_hyp,no_hyp,ok,ok,
1084,瀛海家园瑞园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
34,优山美地A区,270782.9,460747.1,APB,ok,no_hyp,no_hyp,ok,ok,
1085,瀛海家园融园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
35,泉发花园,301615.9,512630.5,APB,ok,no_hyp,no_hyp,ok,ok,
1086,瀛海家园逸园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
36,翠榆园,76694.0,130364.4,APB,ok,no_hyp,no_hyp,ok,ok,
1087,山水汇豪苑北区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
37,香江花园,447505.0,760470.2,APB,ok,no_hyp,no_hyp,ok,ok,
1088,田家园小区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
38,观唐,412179.1,700403.6,APB,ok,no_hyp,no_hyp,ok,ok,
1089,世界名园B区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
39,长岛澜桥,260219.8,442126.4,APB,ok,no_hyp,no_hyp,ok,ok,
1090,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
40,马泉营村,385395.6,655026.5,APB,ok,no_hyp,no_hyp,ok,ok,
1091,山水汇豪苑B区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
41,大湖山庄,209961.3,356813.0,APB,ok,no_hyp,no_hyp,ok,ok,
1092,燕都园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
42,上东别墅玉林山水花园,45195.1,76817.3,APB,ok,no_hyp,no_hyp,ok,ok,
1093,紫禁壹号院南院,,,error,'ProviderHypothesis' object has no attribute 'geometry'
43,财富城堡,242889.0,412772.4,APB,ok,no_hyp,no_hyp,ok,ok,
1094,紫禁壹号院北院,,,error,'ProviderHypothesis' object has no attribute 'geometry'
44,财富公馆,230017.5,390933.0,APB,ok,no_hyp,no_hyp,ok,ok,
1095,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
45,枫桥别墅,224623.8,383070.3,APB,ok,no_hyp,no_hyp,ok,ok,
1096,枫丹壹号,,,error,'ProviderHypothesis' object has no attribute 'geometry'
46,龙苑别墅,270252.2,460963.6,APB,ok,no_hyp,no_hyp,ok,ok,
1097,首开龙湖天琅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
47,阳光花园别墅,80796.6,137847.0,APB,ok,no_hyp,no_hyp,ok,ok,
1098,金茂逸墅,,,error,'ProviderHypothesis' object has no attribute 'geometry'
48,,421516.7,718457.3,APB,ok,no_hyp,no_hyp,ok,ok,
1099,亦庄金茂悦南区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
49,王府花园,388679.3,661956.1,APB,ok,no_hyp,no_hyp,ok,ok,
1100,合创产业中心,,,error,'ProviderHypothesis' object has no attribute 'geometry'
50,园中园,355297.6,605098.0,APB,ok,no_hyp,no_hyp,ok,ok,
1101,翠北嘉园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
51,王府公寓,180727.0,307781.3,APB,ok,no_hyp,no_hyp,ok,ok,
1102,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
52,赋丽园,601571.3,1024278.0,APB,ok,no_hyp,no_hyp,ok,ok,
1103,上庄三嘉信苑,,,error,'ProviderHypothesis' object has no attribute 'geometry'
53,新龙城2期,61549.7,104708.5,APB,ok,no_hyp,no_hyp,ok,ok,
1104,馨悦家园三区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
54,龙腾苑六区,177677.0,302301.0,APB,ok,no_hyp,no_hyp,ok,ok,
1105,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
55,龙腾苑五区,96352.0,163939.9,APB,ok,no_hyp,no_hyp,ok,ok,
1106,德邑·新时空,,,error,'ProviderHypothesis' object has no attribute 'geometry'
56,龙腾苑三区,130543.4,222130.5,APB,ok,no_hyp,no_hyp,ok,ok,
1107,,,,error,'ProviderHypothesis' object has no attribute 'geometry'
57,龙腾苑二区,173485.4,295206.2,APB,ok,no_hyp,no_hyp,ok,ok,
1108,金善名居,,,error,'ProviderHypothesis' object has no attribute 'geometry'
58,龙锦苑四区,155035.4,263869.9,APB,ok,no_hyp,no_hyp,ok,ok,
1109,木樨地小区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
59,龙泽苑西区,204701.0,348275.0,APB,ok,no_hyp,no_hyp,ok,ok,
1110,领秀慧谷一区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
60,龙泽苑东区,138009.6,234808.8,APB,ok,no_hyp,no_hyp,ok,ok,
1111,领秀慧谷A区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
61,龙腾苑四区,241150.6,410297.2,APB,ok,no_hyp,no_hyp,ok,ok,
1112,领秀慧谷B区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
62,龙跃苑二区,147056.4,250236.8,APB,ok,no_hyp,no_hyp,ok,ok,
1113,领秀慧谷D区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
63,龙跃苑四区,246591.6,419553.8,APB,ok,no_hyp,no_hyp,ok,ok,
1114,朱辛庄新区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
64,龙跃苑一区,175575.8,298763.6,APB,ok,no_hyp,no_hyp,ok,ok,
1115,朱辛庄北区,,,error,'ProviderHypothesis' object has no attribute 'geometry'
65,龙跃苑三区,187973.3,319819.4,APB,ok,no_hyp,no_hyp,ok,ok,
1116,福溪家园,,,error,'ProviderHypothesis' object has no attribute 'geometry'
66,风雅园一区,84751.3,144247.1,APB,ok,no_hyp,no_hyp,ok,ok,
